# Australia - Nationwide locations
-33.276085,136.348484
-38.316145,145.732231
-31.457587,116.685498
-29.151919,153.291537
-33.648468,117.426588
-20.269895,142.862041
-34.319000,143.589727
-32.727027,151.363488
-30.161266,153.097310
-34.398733,138.995463
-25.893195,150.150119
-29.583282,115.145989
-27.952262,153.004215
-32.147555,115.961350
-28.389375,149.049866
-37.255602,143.222241
-37.797621,146.674338
-22.213033,142.286144
-31.645943,117.372347
-33.747828,122.922037
-29.193602,152.901397
-36.298828,145.106645
-24.222366,148.243064
-32.034307,116.805462
-32.846909,144.264308
-17.524129,123.738707
-33.964918,138.646206
-37.652669,142.418687
-33.696924,151.218098
-27.279216,150.387259
-37.558015,145.238816
-33.701607,144.266142
-22.102423,114.004317
-31.270297,118.070891
-26.663774,116.736595
-28.020147,151.587469
-34.580436,138.927972
-34.228354,146.339435
-33.809016,116.799451
-22.973766,119.996272
-38.489791,143.200988
-34.762418,150.007984
-28.887009,153.184094
-30.616503,116.509076
-32.463365,142.727093
-27.551331,152.237014
-38.101966,145.141095
-33.876468,138.356074
-36.370875,144.256197
-32.203431,142.417302
-32.223553,116.136737
-27.032763,133.437949
-36.878085,143.548252
-25.722805,141.076510
-35.844866,148.128522
-24.004243,151.267971
-32.273064,115.694316
-27.099166,152.913046
-34.996725,149.223331
-35.115308,139.035362
-26.393678,152.954082
-21.751207,117.820695
-37.872318,147.574141
-26.597454,151.846524
-37.780538,142.806780
-18.820688,139.861095
-32.178845,116.646728
-35.973800,146.026503
-33.774413,121.093752
-34.151976,148.876313
-28.928998,151.932043
-33.376363,116.269321
-33.278673,118.621023
-33.790358,116.494180
-32.584505,151.265219
-37.091022,145.498874
-35.945581,144.259163
-24.316853,149.431507
-33.669763,150.688785
-35.013956,137.461272
-32.116632,149.183999
-31.197031,148.746816
-37.373253,143.882935
-30.175271,151.117344
-27.407169,152.991148
-32.879060,147.702653
-25.021915,149.514161
-34.384958,117.639326
-36.912231,145.180089
-37.820456,140.749508
-37.169017,149.573481
-33.345219,145.736980
-30.905972,116.779576
-34.608349,117.563058
-36.547464,145.028669
-26.905150,150.884549
-32.882280,144.286026
-34.275404,139.389043
-15.478330,145.199464
-26.741999,152.464095
-38.086209,143.890842
-29.351508,138.308732
-35.139328,139.255554
-24.899070,152.335856
-27.970728,151.525891
-29.362067,117.283945
-29.043287,151.821379
-34.228988,142.183765
-23.608824,150.605707
-26.724201,151.992701
-29.078777,152.008525
-34.921566,138.654565
-25.057502,115.260599
-32.962353,149.087107
-38.222212,146.726771
-34.093317,118.569562
-32.755288,117.993931
-34.542910,117.479049
-30.365406,149.834607
-38.066278,142.836511
-29.827544,151.050009
-25.833377,114.301279
-31.352232,150.188932
-31.130571,151.010525
-17.589115,145.616462
-35.378319,149.809708
-36.504796,144.140440
-34.404655,146.950662
-28.093831,135.771498
-25.106528,133.199168
-31.036925,120.832457
-17.960346,140.904524
-28.593923,153.250009
-28.158505,153.473195
-31.376575,131.474973
-26.622924,151.721875
-34.740949,140.037950
-34.666257,150.764320
-16.239103,128.322345
-27.301441,151.640235
-32.899457,148.037899
-35.611873,150.074333
-36.099115,145.756170
-36.521023,146.095028
-36.425485,147.046207
-38.232280,143.318024
-35.251623,138.928492
-18.733911,125.952225
-31.829418,116.279007
-37.733258,147.781239
-18.720250,144.198417
-35.224493,149.042554
-29.039146,114.868263
-36.782453,149.269827
-34.178426,139.053780
-31.830222,116.256529
-32.736364,115.925838
-16.504375,145.379685
-37.963833,145.105748
-26.850515,152.994471
-33.401221,150.039921
-35.184507,149.024771
-32.822275,117.157329
-36.278493,145.204690
-31.468281,115.933670
-31.787200,116.411076
-35.905292,146.910314
-31.907451,133.203173
-26.586518,151.967687
-37.833180,142.662892
-33.843560,116.332692
-37.887783,145.485221
-36.055189,145.689089
-28.351988,148.493467
-35.037130,148.077457
-34.970400,117.061968
-33.907451,150.938672
-36.797460,139.908996
